patterns,Supp X,Supp Y,Supp Z
(6+7+)(1+3+4+),0.5,0.08,0.67
(6+7+)(1+3+9+),0.5,0.07,0.67
(1+3+7+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+3+7+)(1+3+9+),0.5,0.07,0.67
(1+2+6+9+),0.67,0.07,0.68
(3+)(2+9+)(1+3+4+),0.5,0.27,0.68
(3+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(3+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(3+)(1+3+9+),0.5,0.06,0.67
(1+6+)(2+9+)(1+3+4+),0.5,0.18,0.67
(1+6+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+6+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+6+)(1+3+9+),0.5,0.06,0.67
(1+2+6+7+8+),1.0,0.12,0.69
(1+4+6+8+9+),0.83,0.09,0.68
(2+3+4+8+9+),1.0,0.11,0.69
(3+7+8+)(3+8+9+),0.5,0.11,0.67
(3+7+8+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(6+7+8+)(1+4+6+9+),0.5,0.11,0.67
(2+4-),0.67,0.07,0.68
(1+7-),0.5,0.05,0.67
(2+4+)(2+9+)(1+3+4+),0.5,0.08,0.67
(2+4+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(2+4+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(2+4+)(1+3+9+),0.5,0.07,0.67
(4+6+8+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(3+4+6+9+),0.83,0.09,0.68
(2+4+8+9+),1.0,0.11,0.69
(6+8+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(6+8+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(6+8+)(1+3+4+),0.5,0.08,0.67
(6+8+)(1+3+9+),0.5,0.07,0.67
(3+6+7+8+),0.83,0.09,0.68
(4+6+7+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+3+8+9+),0.83,0.09,0.68
(1+3+8+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+3+8+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+3+8+)(1+3+9+),0.5,0.07,0.67
(2+3+6+7+8+),0.83,0.09,0.68
(4+)(2+9+)(1+3+4+),0.5,0.29,0.68
(4+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(4+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(4+)(1+3+9+),0.5,0.06,0.67
(1+7+)(2+9+)(1+3+4+),0.5,0.1,0.67
(1+7+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+7+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+7+)(1+3+9+),0.5,0.06,0.67
(1+2+6+7+9+),0.67,0.07,0.68
(2+4+7+)(3+8+9+),0.5,0.11,0.67
(2+4+7+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(2+4+7+9+),1.0,0.15,0.69
(4+7+8+)(1+4+6+9+),0.5,0.1,0.67
(2+3+7+9+),1.0,0.11,0.69
(1+4+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+4+6+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(5+)(2+9+)(1+3+4+),0.5,0.11,0.67
(5+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(5+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(5+)(1+3+9+),0.5,0.06,0.67
(1+3+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+3+9+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+8-)(2+9+)(1+3+4+),0.5,0.08,0.67
(1+8-)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+8-)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+8-)(1+3+9+),0.5,0.07,0.67
(1+3+4+6+8+),1.0,0.12,0.69
(1+8+)(2+9+)(1+3+4+),0.5,0.08,0.67
(1+8+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+8+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+8+)(1+3+9+),0.5,0.07,0.67
(6+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(6+9+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(6+9+)(1+3+4+),0.5,0.08,0.67
(6+9+)(1+3+9+),0.5,0.07,0.67
(3+4+7+)(3+8+9+),0.5,0.09,0.67
(3+4+7+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(2+6-),0.5,0.05,0.67
(2+4+8+)(3+8+9+),0.5,0.09,0.67
(2+4+8+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(3+7+8+9+),1.0,0.11,0.69
(6+)(2+9+)(1+3+4+),0.5,0.25,0.68
(6+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(6+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(6+)(1+3+9+),0.5,0.06,0.67
(1+4+7+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+4+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+9-)(2+9+)(1+3+4+),0.5,0.08,0.67
(1+9-)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+9-)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+9-)(1+3+9+),0.5,0.07,0.67
(1+3+4+6+9+),0.83,0.09,0.68
(2+6+)(2+9+)(1+3+4+),0.5,0.08,0.67
(2+6+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(2+6+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(2+6+)(1+3+9+),0.5,0.07,0.67
(3+4+6+)(3+8+9+),0.5,0.09,0.67
(3+4+6+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+9+)(2+9+)(1+3+4+),0.5,0.08,0.67
(1+9+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+9+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+9+)(1+3+9+),0.5,0.07,0.67
(2+3+7+8+),1.0,0.18,0.69
(2+3+8+)(3+8+9+),0.5,0.11,0.67
(2+3+8+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(7+)(2+9+)(1+3+4+),0.5,0.26,0.68
(7+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(7+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(7+)(1+3+9+),0.5,0.06,0.67
(1+4+8+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+4+8+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+6+7+9+),0.67,0.07,0.68
(3+4+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(3+4+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(3+4+)(1+3+4+),0.5,0.08,0.67
(3+4+)(1+3+9+),0.5,0.07,0.67
(2+7+)(2+9+)(1+3+4+),0.5,0.08,0.67
(2+7+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(2+7+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(2+7+)(1+3+9+),0.5,0.07,0.67
(2+3+4+7+8+),1.0,0.13,0.69
(7+8+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(7+8+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(7+8+)(1+3+4+),0.5,0.08,0.67
(7+8+)(1+3+9+),0.5,0.07,0.67
(1+3+4+8+)(1+4+6+9+),0.5,0.09,0.67
(3+8+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(2+3+9+)(3+8+9+),0.5,0.09,0.67
(2+3+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(2+4+6+)(3+8+9+),0.5,0.09,0.67
(2+4+6+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(2+4+7+8+),1.0,0.13,0.69
(4+7+9+)(1+4+6+9+),0.5,0.11,0.67
(1+4+9+)(2+3+7+)(3+8+9+),0.5,0.1,0.67
(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(8+)(2+9+)(1+3+4+),0.5,0.28,0.68
(8+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(8+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(8+)(1+3+9+),0.5,0.06,0.67
(1+6+7+8+),1.0,0.12,0.69
(3+6+8+9+),0.83,0.09,0.68
(1+3+4+9+),0.83,0.09,0.68
(2+8+)(2+9+)(1+3+4+),0.5,0.08,0.67
(2+8+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(2+8+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(2+8+)(1+3+9+),0.5,0.07,0.67
(2+3+4+7+9+),1.0,0.11,0.69
(7+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(7+9+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(7+9+)(1+3+4+),0.5,0.08,0.67
(7+9+)(1+3+9+),0.5,0.07,0.67
(1+2+3+7+8+),0.83,0.09,0.68
(4+8+9+)(1+4+6+9+),0.5,0.12,0.67
(2+3+6+)(2+3+7+)(3+8+9+),0.5,0.1,0.67
(2+3+6+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(2+4-7+),0.67,0.07,0.68
(9+)(2+9+)(1+3+4+),0.5,0.29,0.68
(9+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(9+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(9+)(1+3+9+),0.5,0.06,0.67
(1+2+3+8+)(1+4+6+9+),0.5,0.08,0.67
(3+6-)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(3+6-)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(3+6-)(1+3+4+),0.5,0.08,0.67
(3+6-)(1+3+9+),0.5,0.07,0.67
(1+3+6+8+)(1+4+6+9+),0.5,0.12,0.67
(2+9-)(2+9+)(1+3+4+),0.5,0.08,0.67
(2+9-)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(2+9-)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(2+9-)(1+3+9+),0.5,0.07,0.67
(3+6+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(3+6+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(3+6+)(1+3+4+),0.5,0.08,0.67
(3+6+)(1+3+9+),0.5,0.07,0.67
(2+3+7+8+9+),1.0,0.11,0.69
(2+9+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(2+9+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(2+9+)(1+3+4+),0.5,0.08,0.67
(2+9+)(1+3+9+),0.5,0.07,0.67
(2+3+7+)(3+8+9+),0.5,0.11,0.67
(2+3+7+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+4+8+9+),0.83,0.09,0.68
(3+4+8+9+),1.0,0.18,0.69
(1+2+4+6+)(1+4+6+9+),0.5,0.09,0.67
(2+6+7+8+),1.0,0.12,0.69
(2+3+8+9+),1.0,0.11,0.69
(2+8+9+)(3+8+9+),0.5,0.09,0.67
(2+8+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+3+6+9+),0.83,0.09,0.68
(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(3+7+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(3+7+)(1+3+4+),0.5,0.08,0.67
(3+7+)(1+3+9+),0.5,0.07,0.67
(2+3+4+)(2+3+7+)(3+8+9+),0.5,0.11,0.67
(2+3+4+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(2+7+8+)(3+8+9+),0.5,0.11,0.67
(2+7+8+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+2+4+7+)(1+4+6+9+),0.5,0.09,0.67
(2+7+9+)(3+8+9+),0.5,0.1,0.67
(2+7+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(2+3+4+7+8+9+),1.0,0.11,0.69
(3+8+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(3+8+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(3+8+)(1+3+4+),0.5,0.08,0.67
(3+8+)(1+3+9+),0.5,0.07,0.67
(3+4+9+)(3+8+9+),0.5,0.1,0.67
(3+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+3+6+8+9+),0.83,0.09,0.68
(8+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(8+9+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(8+9+)(1+3+4+),0.5,0.08,0.67
(8+9+)(1+3+9+),0.5,0.07,0.67
(2+3+4+8+),1.0,0.13,0.69
(2+4+6+7+),1.0,0.12,0.69
(2+7+8+9+),1.0,0.12,0.69
(6+7+8+9+),0.5,0.05,0.67
(3+4+7+8+9+),1.0,0.11,0.69
(4+6+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(4+6+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(4+6+)(1+3+4+),0.5,0.08,0.67
(4+6+)(1+3+9+),0.5,0.07,0.67
(4+6-)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(4+6-)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(4+6-)(1+3+4+),0.5,0.08,0.67
(4+6-)(1+3+9+),0.5,0.07,0.67
(1+6+7+)(2+3+7+)(3+8+9+),0.5,0.11,0.67
(1+6+7+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+6+8+9+),0.83,0.09,0.68
(1+3+6+7+)(1+4+6+9+),0.5,0.1,0.67
(2+3+4+7+),1.0,0.14,0.69
(1+2+3+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+2+3+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+2+3+)(1+3+4+),0.5,0.08,0.67
(1+2+3+)(1+3+9+),0.5,0.07,0.67
(3+9+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(3+9+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(3+9+)(1+3+4+),0.5,0.08,0.67
(3+9+)(1+3+9+),0.5,0.07,0.67
(3+4+8+)(3+8+9+),0.5,0.11,0.67
(3+4+8+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(6+7+9+)(1+4+6+9+),0.5,0.1,0.67
(1+2+3+6+7+),1.0,0.12,0.69
(2+6+9+),0.67,0.07,0.68
(3+4+7+9+),1.0,0.11,0.69
(4+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(4+7+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(4+7+)(1+3+4+),0.5,0.08,0.67
(4+7+)(1+3+9+),0.5,0.07,0.67
(4+7-)(1+3+9+),0.5,0.07,0.67
(1+2+7+8+)(1+4+6+9+),0.5,0.09,0.67
(1+6+8+)(2+3+7+)(3+8+9+),0.5,0.11,0.67
(1+6+8+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+2+4+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+2+4+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+2+4+)(1+3+4+),0.5,0.08,0.67
(1+2+4+)(1+3+9+),0.5,0.07,0.67
(3+6+9+),0.83,0.09,0.68
(3+4+7+8+),1.0,0.13,0.69
(1+2+3+4+),0.83,0.1,0.68
(4+8+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(4+8+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(4+8+)(1+3+4+),0.5,0.08,0.67
(4+8+)(1+3+9+),0.5,0.07,0.67
(1+2+4+6+7+),1.0,0.12,0.69
(4+8-)(2+3+7+)(3+8+9+),0.5,0.08,0.67
(4+8-)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(4+8-)(1+3+4+),0.5,0.08,0.67
(4+8-)(1+3+9+),0.5,0.07,0.67
(1+6+9+)(2+3+7+)(3+8+9+),0.5,0.1,0.67
(1+6+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+2+7+9+),0.67,0.07,0.68
(4+6+8+9+),0.83,0.09,0.68
(3+6+8+)(3+8+9+),0.5,0.1,0.67
(3+6+8+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(2+3+4+9+),1.0,0.11,0.69
(1+2+)(2+9+)(1+3+4+),0.5,0.12,0.67
(1+2+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+2+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+2+)(1+3+9+),0.5,0.06,0.67
(2+6+7+)(3+8+9+),0.5,0.1,0.67
(2+6+7+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(2+6+7+9+),0.67,0.07,0.68
(4+9+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(4+9+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(4+9+)(1+3+4+),0.5,0.08,0.67
(4+9+)(1+3+9+),0.5,0.07,0.67
(1+2+6+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+2+6+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+2+6+)(1+3+4+),0.5,0.08,0.67
(1+2+6+)(1+3+9+),0.5,0.07,0.67
(1+3+6+7+8+),0.83,0.09,0.68
(3+6+7+)(3+8+9+),0.5,0.09,0.67
(3+6+7+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+4+6+9+),1.0,0.14,0.69
(1+2+3+6+8+),0.83,0.09,0.68
(1+3+)(2+9+)(1+3+4+),0.5,0.12,0.67
(1+3+)(3+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+3+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+3+)(1+3+9+),0.5,0.06,0.67
(6+8+9+)(1+4+6+9+),0.5,0.1,0.67
(1+3+4+8+9+),0.83,0.09,0.68
(2+6+8+)(3+8+9+),0.5,0.09,0.67
(2+6+8+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(4+7+8+9+),1.0,0.11,0.69
(1+2+3+6+)(1+4+6+9+),0.5,0.1,0.67
(1+2+3+7+)(1+4+6+9+),0.5,0.1,0.67
(1+7+8+)(2+3+7+)(3+8+9+),0.5,0.1,0.67
(1+7+8+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+2+7+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.08,0.67
(1+2+7+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+2+7+)(1+3+4+),0.5,0.08,0.67
(1+2+7+)(1+3+9+),0.5,0.07,0.67
(1+3+4+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+3+4+)(2+3+7+)(3+8+9+),0.5,0.09,0.67
(1+3+4+)(1+3+9+),0.5,0.07,0.67
(0+)(5+9+)(1+4+9+)(4+6+9+)(1+4+6+9+),0.5,0.07,0.67
(1+3+7+8+)(1+4+6+9+),0.5,0.08,0.67
