patterns,Supp X,Supp Y,Supp Z
(0+8+)(1+5-),0.5,0.07,0.67
(0+8+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+8+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.08,0.67
(2+)(0+3+)(3+9-),0.5,0.07,0.67
(2+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(2+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+5+7+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+5+7+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(2+3+6+7+),0.5,0.05,0.67
(2+3+)(3+9-),0.5,0.15,0.67
(2+3+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(2+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+4+9+)(5+6+8+),0.5,0.09,0.67
(2+4+9+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(7+8+9+)(2+3+4+7+),0.5,0.09,0.67
(4+6+9+)(5+6+8+),0.5,0.09,0.67
(4+6+9+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(6+7+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.08,0.67
(6+7+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+3+7+),0.5,0.05,0.67
(3+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.08,0.67
(3+)(0+3+)(3+9-),0.5,0.07,0.67
(3+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+1+5+6+)(2+3+4+7+),0.5,0.1,0.67
(0+9-)(3+9-),0.5,0.09,0.67
(0+9-)(1+5-),0.5,0.07,0.67
(0+9-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+9-)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+6+)(3+9-),0.5,0.34,0.68
(1+6+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+6+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+9+)(3+9-),0.5,0.09,0.67
(0+9+)(1+5-),0.5,0.07,0.67
(0+9+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+9+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(3+7+8+)(5+6+8+),0.5,0.11,0.67
(3+7+8+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(6+7+8+)(6+8+9+)(2+3+4+7+),0.5,0.08,0.67
(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+7-)(3+9-),0.5,0.09,0.67
(1+7-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+7-)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+4+)(3+9-),0.5,0.11,0.67
(2+4+)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+4+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(2+5+7+)(5+6+8+),0.5,0.08,0.67
(2+5+7+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(4+6+8+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(6+8+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.08,0.67
(6+8+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(4+6+7+),0.5,0.06,0.67
(1+3+8+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(1+3+8+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(4+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.08,0.67
(4+)(0+3+)(3+9-),0.5,0.07,0.67
(4+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(4+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+7+)(3+9-),0.5,0.1,0.67
(1+7+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+7+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+3+5+8+)(2+3+4+7+),0.5,0.09,0.67
(2+5-)(3+9-),0.5,0.08,0.67
(2+5-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+5-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(2+4+7+)(5+6+8+),0.5,0.11,0.67
(2+4+7+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(2+4+7+9+),1.0,0.13,0.69
(4+7+8+)(5+6+8+),0.5,0.08,0.67
(4+7+8+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(6+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(6+9-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+2+3+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(0+2+3+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+4+6+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(1+4+6+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(5+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.07,0.67
(5+)(0+3+)(3+9-),0.5,0.06,0.67
(5+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(5+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+1+6+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(0+1+6+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+3+9+),0.5,0.05,0.67
(2+5+)(3+9-),0.5,0.09,0.67
(2+5+)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+8-)(3+9-),0.5,0.09,0.67
(1+8-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+8-)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+3+4+6+8+),0.67,0.07,0.68
(1+8+)(3+9-),0.5,0.11,0.67
(1+8+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+8+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(6+9+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(6+9+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(3+4+7+)(5+6+8+),0.5,0.09,0.67
(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(2+6-)(3+9-),0.5,0.09,0.67
(2+6-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+6-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(2+4+8+)(5+6+8+),0.5,0.09,0.67
(2+4+8+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(6+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.09,0.67
(6+)(0+3+)(3+9-),0.5,0.07,0.67
(6+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(6+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(5+7+8+),0.67,0.07,0.68
(1+4+7+),0.5,0.06,0.67
(1+9-)(3+9-),0.5,0.09,0.67
(1+9-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+9-)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+6+)(3+9-),0.5,0.1,0.67
(2+6+)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+6+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+4+6+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+9+)(3+9-),0.5,0.1,0.67
(1+9+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+9+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+3+7+8+),1.0,0.16,0.69
(2+3+8+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(2+3+8+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+4+5+9+),0.5,0.05,0.67
(7+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.08,0.67
(7+)(0+3+)(3+9-),0.5,0.07,0.67
(7+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(7+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+4+8+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+4+)(3+9-),0.5,0.14,0.67
(3+4+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+4+)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+7+)(3+9-),0.5,0.27,0.68
(2+7+)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+7+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+5+8+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+5+8+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(2+3+4+7+8+),1.0,0.11,0.69
(7+8+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.08,0.67
(7+8+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+3+4+8+)(2+3+4+7+),0.5,0.07,0.67
(3+8+9+)(5+6+8+),0.5,0.11,0.67
(3+8+9+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(3+5-)(3+9-),0.5,0.09,0.67
(3+5-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+5-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+3+9+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(2+4+6+),0.5,0.06,0.67
(2+4+7+8+),1.0,0.11,0.69
(4+7+9+)(5+6+8+),0.5,0.09,0.67
(4+7+9+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(1+4+9+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+4+9+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(7+9-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+5+6+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(1+5+6+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(8+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.08,0.67
(8+)(0+3+)(3+9-),0.5,0.07,0.67
(8+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(8+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+1+5+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(0+1+5+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(3+5+)(3+9-),0.5,0.09,0.67
(3+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+5+)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+8-)(3+9-),0.5,0.06,0.67
(2+8+)(3+9-),0.5,0.11,0.67
(2+8+)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+8+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+5+9+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+5+9+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(7+9+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(7+9+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(4+8+9+)(5+6+8+),0.5,0.11,0.67
(4+8+9+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(2+3+6+),0.5,0.05,0.67
(2+4-7+)(5+6+8+),0.5,0.08,0.67
(9+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.08,0.67
(9+)(0+3+)(3+9-),0.5,0.07,0.67
(9+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(9+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+4-5+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(0+4-5+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+3+4+),0.5,0.05,0.67
(0+2+7+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(0+2+7+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(3+6-)(3+9-),0.5,0.09,0.67
(3+6-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+6-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(5+6+8+),0.83,0.09,0.68
(1+3+6+8+)(2+3+4+7+),0.5,0.11,0.67
(2+9-)(3+9-),0.5,0.09,0.67
(2+9-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(3+6+)(3+9-),0.5,0.11,0.67
(3+6+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+6+)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+9+)(3+9-),0.5,0.1,0.67
(2+9+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(2+9+)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(3+5+8+)(5+6+8+),0.5,0.08,0.67
(3+5+8+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(2+3+7+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(2+3+7+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+4+8+9+),1.0,0.16,0.69
(1+2+4+6+),0.5,0.06,0.67
(0+3+5+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(0+3+5+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(5+6+7+)(5+6+8+),0.5,0.08,0.67
(5+6+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(3+7-)(3+9-),0.5,0.06,0.67
(3+7+)(3+9-),0.5,0.11,0.67
(3+7+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+7+)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+3+4+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+3+4+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+1+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.06,0.67
(0+1+)(0+3+)(3+9-),0.5,0.06,0.67
(0+1+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+1+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+7+8+)(5+6+8+),0.5,0.11,0.67
(2+7+8+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(1+2+4+7+),0.5,0.06,0.67
(4+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(4+5+)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+7+9+)(5+6+8+),0.5,0.1,0.67
(2+7+9+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(4+5-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(4+5-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+2+5+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(0+2+5+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(3+8+)(3+9-),0.5,0.28,0.68
(3+8+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+8+)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(3+4+9+)(5+6+8+),0.5,0.11,0.67
(3+4+9+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(8+9+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.08,0.67
(8+9+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+3+4+8+),1.0,0.12,0.69
(2+4+6+7+),0.5,0.06,0.67
(0+2+)(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.06,0.67
(0+2+)(0+3+)(3+9-),0.5,0.06,0.67
(0+2+)(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+2+)(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(4+6+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(4+6+)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(4+6-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(4+6-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+6+7+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(1+6+7+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+3+6+7+),0.5,0.05,0.67
(2+3+4+7+),1.0,0.12,0.69
(1+2+3+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(1+2+3+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+9-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(3+9+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+9+)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(3+4+8+)(5+6+8+),0.5,0.13,0.67
(3+4+8+)(6+8+9+)(2+3+4+7+),0.5,0.08,0.67
(0+3+)(0+7-)(0+8+)(1+5-),0.5,0.06,0.67
(0+3+)(3+9-),0.5,0.06,0.67
(0+3+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+3+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(6+7+9+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(1+2+3+6+7+),0.5,0.05,0.67
(4+7+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(4+7+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(4+7-)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+4+5+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(0+4+5+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+6+8+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(1+6+8+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+3+8+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(0+3+8+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(1+2+4+),0.5,0.06,0.67
(0+4-)(0+7-)(0+8+)(1+5-),0.5,0.06,0.67
(0+4-)(3+9-),0.5,0.06,0.67
(0+4-)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+4-)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+4+)(0+7-)(0+8+)(1+5-),0.5,0.06,0.67
(0+4+)(3+9-),0.5,0.06,0.67
(0+4+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+4+)(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+4+7+8+),1.0,0.11,0.69
(4+8+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(4+8+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+2+4+6+7+),0.5,0.06,0.67
(1+6+9+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(1+6+9+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(3+6+8+)(5+6+8+),0.5,0.11,0.67
(3+6+8+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(1+2+)(3+9-),0.5,0.14,0.67
(1+2+)(1+5-),0.5,0.1,0.67
(1+2+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+2+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(0+5+)(0+7-)(0+8+)(1+5-),0.5,0.07,0.67
(0+5+)(3+9-),0.5,0.06,0.67
(0+5+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+5+)(2+4-)(2+9-)(4+7-)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(2+6+7+)(5+6+8+),0.5,0.11,0.67
(2+6+7+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.07,0.67
(4+9+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(4+9+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(0+1+2+3+),0.67,0.07,0.68
(5+6+)(2+4-7+)(5+6+8+),0.5,0.06,0.67
(5+6+)(5+9-)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
(1+2+6+)(2+4-7+)(5+6+8+),0.5,0.07,0.67
(1+2+6+)(3+4+7+)(6+8+9+)(2+3+4+7+),0.5,0.06,0.67
